session,monkey,area,ml,ap,ks_cluster,site,unitDSP,unitWAV,contamPct,amplitude,ksClass,phyClass,nSpikes,ISI_2ms,ISI_2_4_ratio,high_isi_viol,low_spk_viol,manual_inspection_viol
troy-agl_t-2021-07-05,troy,A1,111,104,14,4,DSP04c,WAV04c,48,7.8,mua ,mua  ,1644,0.182592818015825,0.25,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,15,4,DSP04d,WAV04d,84.2,7.7,mua ,mua  ,1075,0.37243947858473,0.8,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,19,5,DSP05a,WAV05a,58.3,7.5,mua ,mua  ,1135,0,0,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,18,6,DSP06a,WAV06a,0,7.6,good,mua  ,660,0,0,0,1,1
troy-agl_t-2021-07-05,troy,A1,111,104,22,6,DSP06b,WAV06b,98.2,7.6,mua ,mua  ,825,0.485436893203883,0.666666666666667,0,1,1
troy-agl_t-2021-07-05,troy,A1,111,104,23,6,DSP06c,WAV06c,22.4,11.9,mua ,good ,2800,0.14290818149339,0.235294117647059,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,27,7,DSP07a,WAV07a,65.3,8.3,mua ,mua  ,1381,0.579710144927536,0.210526315789474,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,28,7,DSP07b,WAV07b,75.3,8.3,mua ,mua  ,1929,0.622406639004149,0.25,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,36,8,DSP08a,WAV08a,67.9,8.4,mua ,,1252,0.159872102318145,0.2,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,37,8,DSP08b,WAV08b,58.3,8.8,mua ,,3168,0.378907483422798,0.352941176470588,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,38,8,DSP08c,WAV08c,72.5,7.9,mua ,,1095,0.274223034734918,0.428571428571429,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,94,8,DSP08d,WAV08d,24.9,8.2,mua ,mua  ,2853,0.210378681626928,0.193548387096774,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,42,9,DSP09a,WAV09a,62.7,8.8,mua ,mua  ,3997,0.550550550550551,0.255813953488372,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,43,9,DSP09b,WAV09b,61.3,8.1,mua ,mua  ,1626,0.246153846153846,0.307692307692308,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,48,9,DSP09c,WAV09c,40,8,mua ,mua  ,1175,0.766609880749574,2.25,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,44,10,DSP10a,WAV10a,84.6,7.6,mua ,mua  ,1449,0.483425414364641,0.636363636363636,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,52,11,DSP11a,WAV11a,72.6,7.8,mua ,mua  ,1243,0.322061191626409,0.363636363636364,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,53,11,DSP11b,WAV11b,73.5,7.6,mua ,mua  ,3295,1.03217972070431,0.447368421052632,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,54,11,DSP11c,WAV11c,86.9,7.7,mua ,mua  ,792,0.252844500632111,1,0,1,1
troy-agl_t-2021-07-05,troy,A1,111,104,55,11,DSP11d,WAV11d,0,26.2,good,good ,3822,0,NaN,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,62,12,DSP12a,WAV12a,88.5,7.4,mua ,mua  ,2138,0.467945718296678,0.333333333333333,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,63,12,DSP12b,WAV12b,87.8,8.1,mua ,mua  ,2745,0.98396501457726,0.329268292682927,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,70,13,DSP13a,WAV13a,74.9,9.2,mua ,,3316,0.633484162895928,0.338709677419355,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,96,13,DSP13b,WAV13b,78,7.8,mua ,mua  ,2984,0.569896077774053,0.377777777777778,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,68,14,DSP14a,WAV14a,69.7,8.9,mua ,,4203,0.690147548786292,0.345238095238095,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,72,14,DSP14b,WAV14b,41.9,8,mua ,mua  ,11989,1.06773440106773,0.208809135399674,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,75,15,DSP15a,WAV15a,51,7.8,mua ,mua  ,1969,0.203252032520325,0.142857142857143,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,76,15,DSP15b,WAV15b,45.9,8.5,mua ,mua  ,3683,0.461705594785443,0.142857142857143,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,77,15,DSP15c,WAV15c,76.7,8,mua ,mua  ,2053,0.389863547758285,0.235294117647059,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,78,15,DSP15d,WAV15d,12.5,16.1,good,good ,2333,0.0857632933104631,0.25,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,81,16,DSP16a,WAV16a,83.6,7.8,mua ,mua  ,2958,0.574907000338181,0.303571428571429,0,0,1
troy-agl_t-2021-07-05,troy,A1,111,104,82,16,DSP16b,WAV16b,75.4,8,mua ,mua  ,4006,0.574282147315855,0.211009174311927,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,6,17,DSP17a,WAV17a,54,7.9,mua ,mua  ,3160,0.443178220955999,0.225806451612903,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,7,17,DSP17b,WAV17b,54.3,7.9,mua ,mua  ,2887,0.51975051975052,0.254237288135593,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,16,19,DSP19a,WAV19a,72.1,7.3,mua ,mua  ,2759,0.435097897026831,0.25531914893617,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,17,19,DSP19b,WAV19b,40.1,7.7,mua ,mua  ,1942,0.103039670273055,0.0740740740740741,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,30,21,DSP21a,WAV21a,82.7,8.2,mua ,mua  ,2827,0.672328379334749,0.322033898305085,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,31,21,DSP21b,WAV21b,85.3,9,mua ,mua  ,10300,1.69919409651422,0.310834813499112,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,32,21,DSP21c,WAV21c,113.5,8.6,mua ,mua  ,3349,0.955794504181601,0.426666666666667,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,40,22,DSP22a,WAV22a,59.3,9.8,mua ,mua  ,3234,1.29910300030931,0.248520710059172,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,41,22,DSP22b,WAV22b,70.3,9.9,mua ,mua  ,20279,2.82572245783608,0.293695540748334,1,0,1
troy-agl_t-2021-07-05,troy,44,111,104,60,24,DSP24a,WAV24a,106.2,7.5,mua ,mua  ,2303,0.738488271068636,0.298245614035088,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,64,25,DSP25a,WAV25a,173.6,7.8,mua ,mua  ,2350,2.04342273307791,0.470588235294118,1,0,1
troy-agl_t-2021-07-05,troy,44,111,104,65,25,DSP25b,WAV25b,173.3,7.7,mua ,mua  ,3001,2.06666666666667,0.476923076923077,1,0,1
troy-agl_t-2021-07-05,troy,44,111,104,73,26,DSP26a,WAV26a,132.8,7.6,mua ,mua  ,1669,0.899280575539568,0.6,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,74,26,DSP26b,WAV26b,186.3,7.4,mua ,mua  ,2190,1.41617176793056,0.516666666666667,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,79,27,DSP27a,WAV27a,134.8,7.5,mua ,mua  ,2224,1.12460638776428,0.373134328358209,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,80,27,DSP27b,WAV27b,154.2,7.2,mua ,mua  ,2967,2.1577882670263,0.688172043010753,1,0,1
troy-agl_t-2021-07-05,troy,44,111,104,83,28,DSP28a,WAV28a,96.6,7.9,mua ,mua  ,857,0.467289719626168,0.444444444444444,0,1,1
troy-agl_t-2021-07-05,troy,44,111,104,85,29,DSP29a,WAV29a,43.5,7.6,mua ,mua  ,726,0.137931034482759,0.5,0,1,1
troy-agl_t-2021-07-05,troy,44,111,104,92,31,DSP31a,WAV31a,0,7.7,good,mua  ,1409,0.0710227272727273,0.0625,0,0,1
troy-agl_t-2021-07-05,troy,44,111,104,93,32,DSP32a,WAV32a,52.7,7.7,mua ,mua  ,1747,0.171821305841924,0.230769230769231,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,3,1,DSP01a,WAV01a,60,7.6,mua ,mua  ,1427,0.280504908835905,0.266666666666667,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,0,2,DSP02a,WAV02a,68.3,7.9,mua ,good ,1588,0.504095778197858,0.363636363636364,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,79,2,DSP02b,WAV02b,99.5,7.2,mua ,mua  ,967,0.5175983436853,0.416666666666667,0,1,1
troy-agl_t-2021-07-07,troy,A1,114,96,80,2,DSP02c,WAV02c,99.5,7.2,mua ,mua  ,1124,0,0,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,8,3,DSP03a,WAV03a,54.7,9.6,mua ,good ,7412,2.30738092025368,0.201413427561837,1,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,97,4,DSP04a,WAV04a,60.1,8.1,mua ,mua  ,8867,5.12068576584706,0.780068728522337,1,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,23,5,DSP05a,WAV05a,72.4,8,mua ,good ,1462,0.958247775496235,0.212121212121212,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,21,6,DSP06a,WAV06a,68.2,7.7,mua ,good ,1260,0.317712470214456,0.4,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,30,7,DSP07a,WAV07a,85.3,7.7,mua ,good ,1126,0.355555555555556,0.4,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,35,8,DSP08a,WAV08a,117.3,7.7,mua ,good ,1198,0.835421888053467,0.526315789473684,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,44,9,DSP09a,WAV09a,128.7,7.7,mua ,good ,851,0.588235294117647,0.357142857142857,0,1,1
troy-agl_t-2021-07-07,troy,A1,114,96,42,10,DSP10a,WAV10a,97.7,9.2,mua ,good ,2583,1.85902401239349,0.141176470588235,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,45,11,DSP11a,WAV11a,85.5,8.3,mua ,good ,839,0.35799522673031,0.2,0,1,1
troy-agl_t-2021-07-07,troy,A1,114,96,47,11,DSP11b,WAV11b,190.4,10.1,mua ,good ,4320,8.15003473026163,0.341085271317829,1,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,51,12,DSP12a,WAV12a,3.6,8.6,good,good ,1281,0.078125,0.111111111111111,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,53,12,DSP12b,WAV12b,62.9,11.6,mua ,good ,22099,5.52538691284279,0.2140603085554,1,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,105,12,DSP12c,WAV12c,135,11.1,mua ,good ,519,0,0,0,1,1
troy-agl_t-2021-07-07,troy,A1,114,96,106,12,DSP12d,WAV12d,135,11.1,mua ,good ,2074,1.35069946936807,0.229508196721311,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,58,14,DSP14a,WAV14a,71.6,8,mua ,good ,1967,0.457782299084435,0.121621621621622,0,0,1
troy-agl_t-2021-07-07,troy,A1,114,96,62,15,DSP15a,WAV15a,48.2,7.6,mua ,good ,1278,0.156617071260767,0.222222222222222,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,4,17,DSP17a,WAV17a,63.2,9.2,mua ,good ,6231,1.52487961476726,0.254691689008043,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,9,18,DSP18a,WAV18a,98,8.3,mua ,good ,3096,1.421647819063,0.266666666666667,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,11,18,DSP18b,WAV18b,84.7,8,mua ,good ,1567,0.70242656449553,0.244444444444444,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,17,19,DSP19a,WAV19a,107,8.7,mua ,good ,1340,1.1949215832711,0.615384615384615,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,115,19,DSP19b,WAV19b,93.1,9.5,mua ,good ,1293,0.696594427244582,0.3,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,24,20,DSP20a,WAV20a,34.9,8.8,mua ,good ,2508,0.717989629038692,0.352941176470588,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,25,20,DSP20b,WAV20b,91.8,9.1,mua ,good ,4327,2.68146093388812,0.347305389221557,1,0,1
troy-agl_t-2021-07-07,troy,44,114,96,28,20,DSP20c,WAV20c,45.9,9.1,mua ,good ,5587,1.73648406731114,0.367424242424242,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,31,21,DSP21a,WAV21a,0,22,good,good ,379,0,NaN,0,1,1
troy-agl_t-2021-07-07,troy,44,114,96,34,21,DSP21b,WAV21b,100.3,7.9,mua ,good ,4164,1.65745856353591,0.305309734513274,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,39,22,DSP22a,WAV22a,88.9,8,mua ,good ,1156,0.432900432900433,0.192307692307692,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,40,22,DSP22b,WAV22b,64.5,9.4,mua ,good ,12045,3.07206908003985,0.263720598717035,1,0,1
troy-agl_t-2021-07-07,troy,44,114,96,48,24,DSP24a,WAV24a,151.8,8.8,mua ,good ,2971,3.36700336700337,0.452488687782805,1,0,1
troy-agl_t-2021-07-07,troy,44,114,96,49,24,DSP24b,WAV24b,79.6,8.6,mua ,good ,1211,0.578512396694215,0.205882352941176,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,56,25,DSP25a,WAV25a,127.3,9.6,mua ,good ,6193,4.328165374677,0.382310984308131,1,0,1
troy-agl_t-2021-07-07,troy,44,114,96,60,26,DSP26a,WAV26a,110.1,8.5,mua ,good ,2992,2.70812437311936,0.366515837104072,1,0,1
troy-agl_t-2021-07-07,troy,44,114,96,61,26,DSP26b,WAV26b,127.1,7.9,mua ,good ,1699,0.94228504122497,0.326530612244898,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,64,27,DSP27a,WAV27a,155.3,8.1,mua ,good ,1023,0.880626223091976,0.272727272727273,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,66,27,DSP27b,WAV27b,127,8,mua ,good ,1179,0.848896434634975,0.277777777777778,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,68,28,DSP28a,WAV28a,99.8,8.4,mua ,good ,2288,0.918233493659816,0.212121212121212,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,110,28,DSP28b,WAV28b,3.6,9.5,good,good ,5911,0.11844331641286,0.0598290598290598,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,111,28,DSP28c,WAV28c,3.6,9.5,good,good ,12121,0.148514851485149,0.0542168674698795,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,71,29,DSP29a,WAV29a,98.3,9.1,mua ,good ,5770,1.88940890968972,0.338509316770186,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,73,30,DSP30a,WAV30a,74.4,7.9,mua ,good ,1601,0.625,0.256410256410256,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,74,30,DSP30b,WAV30b,133.7,7.1,mua ,mua  ,3972,2.7952656761521,0.37123745819398,1,0,1
troy-agl_t-2021-07-07,troy,44,114,96,75,31,DSP31a,WAV31a,98,8.3,mua ,good ,2009,1.24501992031873,0.280898876404494,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,112,31,DSP31b,WAV31b,11.7,6,good,good ,4438,0.518368266846969,0.182539682539683,0,0,1
troy-agl_t-2021-07-07,troy,44,114,96,113,31,DSP31c,WAV31c,11.7,6,good,good ,9085,0.440334654337296,0.168776371308017,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,122,1,DSP01a,WAV01a,0,33.6,good,good ,287,0,0,0,1,1
troy-agl_t-2021-07-08,troy,A1,113,97,125,1,DSP01b,WAV01b,60.9,10.2,mua ,good ,5154,0.795653017659616,0.386792452830189,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,126,1,DSP01c,WAV01c,60.9,10.2,mua ,good ,2118,0.661313179026925,1.75,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,127,1,DSP01d,WAV01d,0,25.5,good,good ,1565,0,0,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,130,1,DSP01e,WAV01e,21.1,14.3,mua ,good ,10762,0.529690549205464,0.223529411764706,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,4,2,DSP02a,WAV02a,63.8,8.6,mua ,good ,5214,0.652215614809131,0.290598290598291,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,12,3,DSP03a,WAV03a,57.7,7.1,mua ,good ,2945,0.407608695652174,0.333333333333333,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,16,4,DSP04a,WAV04a,93.5,8.2,mua ,good ,3090,0.51796697960505,0.5,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,25,5,DSP05a,WAV05a,65.9,8.3,mua ,good ,3611,0.332409972299169,0.19047619047619,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,26,6,DSP06a,WAV06a,97.5,8,mua ,good ,1725,0.348027842227378,0.4,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,36,7,DSP07a,WAV07a,101.5,8.1,mua ,good ,1657,0.36231884057971,0.260869565217391,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,37,7,DSP07b,WAV07b,62.5,8.1,mua ,good ,1375,0.145560407569141,0.142857142857143,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,42,8,DSP08a,WAV08a,68.4,8.6,mua ,good ,9699,1.16518869870076,0.257403189066059,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,43,8,DSP08b,WAV08b,0,21.3,good,good ,372,0,0,0,1,1
troy-agl_t-2021-07-08,troy,A1,113,97,49,9,DSP09a,WAV09a,49,8.4,mua ,good ,1568,0.255264837268666,0.571428571428571,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,50,9,DSP09b,WAV09b,95.5,9.2,mua ,good ,3057,0.425392670157068,0.224137931034483,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,128,9,DSP09c,WAV09c,0,31.8,good,good ,87,0,0,0,1,1
troy-agl_t-2021-07-08,troy,A1,113,97,47,10,DSP10a,WAV10a,67.8,8.3,mua ,good ,1991,0.251256281407035,0.217391304347826,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,48,10,DSP10b,WAV10b,91.2,8.7,mua ,good ,2696,0.519480519480519,0.35,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,56,11,DSP11a,WAV11a,108.1,8.2,mua ,good ,1006,0.298507462686567,0.375,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,60,11,DSP11b,WAV11b,74.6,7.8,mua ,good ,1740,0.287521564117309,0.178571428571429,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,59,12,DSP12a,WAV12a,139.9,8.1,mua ,good ,1738,1.32412204951065,0.766666666666667,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,64,12,DSP12b,WAV12b,19.3,9.2,good,good ,18917,1.31634595051808,0.0923933209647495,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,65,12,DSP12c,WAV12c,76.5,9.9,mua ,good ,8220,2.62805694123373,0.514285714285714,1,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,69,13,DSP13a,WAV13a,7.4,20.2,good,good ,2382,0.0839983200335993,0.333333333333333,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,78,15,DSP15a,WAV15a,87.1,7.6,mua ,good ,1627,0.18450184501845,0.272727272727273,0,0,1
troy-agl_t-2021-07-08,troy,A1,113,97,88,16,DSP16a,WAV16a,74.5,7.7,mua ,good ,1782,0.224592925322852,0.266666666666667,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,8,17,DSP17a,WAV17a,127.3,8,mua ,good ,3494,1.28829086744918,0.75,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,13,18,DSP18a,WAV18a,55.9,8.9,mua ,good ,3537,0.395927601809955,0.4,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,14,18,DSP18b,WAV18b,19.3,9.3,good,good ,1519,0.395256916996047,2,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,34,20,DSP20a,WAV20a,55.2,8.9,mua ,good ,1830,0.820120284308365,1.875,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,45,22,DSP22a,WAV22a,207.5,8.8,mua ,good ,1850,3.51541373715522,1.51162790697674,1,0,1
troy-agl_t-2021-07-08,troy,44,113,97,74,26,DSP26a,WAV26a,166.7,8.2,mua ,good ,998,0.401203610832498,0.285714285714286,0,1,1
troy-agl_t-2021-07-08,troy,44,113,97,75,26,DSP26b,WAV26b,83.4,8.5,mua ,good ,1803,0.776914539400666,1,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,90,28,DSP28a,WAV28a,117.4,8,mua ,good ,1755,0.855188141391106,0.5,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,93,29,DSP29a,WAV29a,99.3,8.3,mua ,good ,3819,1.12624410686223,0.361344537815126,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,96,30,DSP30a,WAV30a,130.2,8.4,mua ,good ,2712,1.6599040944301,0.818181818181818,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,98,31,DSP31a,WAV31a,116,8.2,mua ,good ,3891,1.9280205655527,0.694444444444444,0,0,1
troy-agl_t-2021-07-08,troy,44,113,97,100,32,DSP32a,WAV32a,91.7,7.1,mua ,good ,6075,1.18538030951597,0.45,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,0,1,DSP01a,WAV01a,79,8.3,mua ,good ,5311,1.67608286252354,0.248603351955307,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,5,1,DSP01b,WAV01b,8.2,16.3,good,good ,2361,0.0847457627118644,0.125,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,1,2,DSP02a,WAV02a,88.9,9.8,mua ,good ,13431,4.34847356664185,0.296146044624746,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,11,3,DSP03a,WAV03a,95.8,10.5,mua ,good ,11147,4.30647766014714,0.338266384778013,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,14,4,DSP04a,WAV04a,95.6,8.6,mua ,good ,3205,1.34207240948814,0.259036144578313,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,18,5,DSP05a,WAV05a,100.3,7.6,mua ,good ,4341,1.95852534562212,0.295138888888889,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,19,5,DSP05b,WAV05b,7.7,20.3,good,good ,1125,0.177935943060498,0.00643086816720257,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,17,6,DSP06a,WAV06a,152.5,8.9,mua ,good ,3154,3.64732001268633,0.461847389558233,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,75,6,DSP06b,WAV06b,131,10.4,mua ,good ,501,0,0,0,1,1
troy-agl_t-2021-07-12,troy,A1,113,99,76,6,DSP06c,WAV06c,131,10.4,mua ,good ,8934,6.34725176312549,0.444705882352941,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,22,7,DSP07a,WAV07a,136.6,9,mua ,good ,9561,8.29497907949791,0.435714285714286,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,23,7,DSP07b,WAV07b,75.6,20.8,mua ,good ,1224,1.06295993458708,0.209677419354839,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,24,7,DSP07c,WAV07c,737.5,19.5,mua ,good ,221,5,0.366666666666667,1,1,1
troy-agl_t-2021-07-12,troy,A1,113,99,25,7,DSP07d,WAV07d,141.6,10.3,mua ,good ,3715,6.81206246634356,0.658854166666667,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,27,8,DSP08a,WAV08a,33,35.8,mua ,good ,1234,6.4882400648824,0.112834978843441,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,28,8,DSP08b,WAV08b,166.8,10.1,mua ,good ,1514,4.95703899537343,0.925925925925926,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,30,8,DSP08c,WAV08c,101.1,8.8,mua ,good ,7436,4.97646267652993,0.359922178988327,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,32,9,DSP09a,WAV09a,0,52.7,good,good ,806,0,0,0,1,1
troy-agl_t-2021-07-12,troy,A1,113,99,77,9,DSP09b,WAV09b,108.8,12.1,mua ,good ,732,0.547195622435021,0.0310077519379845,0,1,1
troy-agl_t-2021-07-12,troy,A1,113,99,78,9,DSP09c,WAV09c,108.8,12.1,mua ,good ,8575,5.57499416841614,0.322102425876011,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,33,10,DSP10a,WAV10a,94.3,9.5,mua ,good ,2882,1.3536966331135,0.185714285714286,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,35,10,DSP10b,WAV10b,88.9,10.5,mua ,good ,2915,1.33836650652025,0.3046875,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,37,10,DSP10c,WAV10c,92.6,9.9,mua ,good ,2264,1.36986301369863,0.508196721311475,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,39,11,DSP11a,WAV11a,29.8,22,mua ,good ,784,0.638569604086845,0.0862068965517241,0,1,1
troy-agl_t-2021-07-12,troy,A1,113,99,42,11,DSP11b,WAV11b,0,35.4,good,good ,1676,0,NaN,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,47,12,DSP12a,WAV12a,0,18.3,good,good ,569,0,NaN,0,1,1
troy-agl_t-2021-07-12,troy,A1,113,99,49,12,DSP12b,WAV12b,80.6,7.5,mua ,good ,2929,0.717213114754098,0.228260869565217,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,55,13,DSP13a,WAV13a,74.9,24.6,mua ,good ,1006,0.696517412935323,0.21875,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,59,13,DSP13b,WAV13b,102.2,9.4,mua ,good ,7836,3.54818123803446,0.383977900552486,1,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,53,14,DSP14a,WAV14a,72.3,9.8,mua ,good ,8252,1.80584171615562,0.211347517730496,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,60,15,DSP15a,WAV15a,62.9,8.7,mua ,good ,3928,0.738477209065444,0.258928571428571,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,64,16,DSP16a,WAV16a,21.6,7.7,mua ,good ,1877,0.106609808102345,0.0689655172413793,0,0,1
troy-agl_t-2021-07-12,troy,A1,113,99,66,16,DSP16b,WAV16b,0,7.7,good,good ,1373,0.0728862973760933,0.142857142857143,0,0,1
troy-agl_t-2021-07-12,troy,44,113,99,9,17,DSP17a,WAV17a,0,7.9,good,good ,946,0.105820105820106,0.0769230769230769,0,1,1
troy-agl_t-2021-07-12,troy,44,113,99,44,24,DSP24a,WAV24a,26.4,8,mua ,good ,1246,0.240963855421687,0.0638297872340425,0,0,1
troy-agl_t-2021-07-12,troy,44,113,99,46,24,DSP24b,WAV24b,223.2,7.8,mua ,good ,473,0.423728813559322,0.4,0,1,1
troy-agl_t-2021-07-12,troy,44,113,99,52,25,DSP25a,WAV25a,72.6,7.6,mua ,good ,1181,0.338983050847458,0.363636363636364,0,0,1
troy-agl_t-2021-07-12,troy,44,113,99,63,27,DSP27a,WAV27a,0,7.6,good,good ,578,0,0,0,1,1
